num_critic_for_reviews,duration,gross,genres,movie_title,num_voted_users,plot_keywords,num_user_for_reviews,country,content_rating,budget,title_year,imdb_score,genre
245,165,49551662,Adventure,Australia ,102338,australia|cattle|darwin|drover|japanese,450,Australia,PG-13,130000000,2008,6.6,Action
349,100,60522097,Action,After Earth ,158720,box office flop|father son team|fear|race against time|real life father and son playing father and son,744,USA,PG-13,130000000,2013,4.9,Action
145,82,137748063,Adventure,Dinosaur ,38438,egg|iguanodon|lemur|meteor|nesting grounds,241,USA,PG,127500000,2000,6.5,Action
1,0,0,Action,Harry Potter and the Deathly Hallows: Part II ,381,0,2,UK,0,0,2011,7.5,Action
154,98,113733726,Adventure,Night at the Museum: Secret of the Tomb ,67223,museum|museum of natural history manhattan new york city|night watchman|star died before release|tablet,126,USA,PG,127000000,2014,6.2,Action
233,95,148337537,Action,Megamind ,172754,battle|city|planet|prison|superhero,187,USA,PG,130000000,2010,7.3,Action
258,159,317557891,Adventure,Harry Potter and the Sorcerer's Stone ,444683,based on novel|birthday|evil wizard|quidditch|wizard,1571,UK,PG,125000000,2001,7.5,Action
208,96,33592415,Action,R.I.P.D. ,91640,drug dealer|gold|partner|police|undead,210,USA,PG-13,130000000,2013,5.6,Action
1,120,0,Action,Godzilla Resurgence ,374,blood|godzilla|monster|sequel,13,Japan,0,0,2016,8.2,Action
271,143,305388685,Action,Pirates of the Caribbean: The Curse of the Black Pearl ,809474,caribbean|curse|governor|pirate|undead,2113,USA,PG-13,140000000,2003,8.1,Action
4,0,0,Fantasy,Harry Potter and the Deathly Hallows: Part I ,252,0,2,UK,0,0,2010,6.4,Action
403,123,337103873,Adventure,The Hunger Games: Mockingjay - Part 1 ,305008,based on young adult novel|manipulation|rebellion|symbol|uprising,591,USA,PG-13,125000000,2014,6.7,Action
294,174,217536138,Mystery,The Da Vinci Code ,314253,based on supposedly true story|holy grail|mary magdalene|opus dei|secret,1966,USA,PG-13,125000000,2006,6.6,Action
159,101,131536019,Adventure,Rio 2 ,58498,amazon|bird|father in law|jungle|no opening credits,99,USA,G,103000000,2014,6.4,Action
289,134,214948780,Action,X-Men 2 ,405973,mutant|prison|professor|school|x men,1055,Canada,PG-13,110000000,2003,7.5,Action
342,132,209805005,Action,Fast Five ,284792,drug lord|drugs|federal agent|heist|police,366,USA,PG-13,125000000,2011,7.3,Action
382,129,186830669,Action,Sherlock Holmes: A Game of Shadows ,338635,factory|gypsy|investigation|sherlock holmes|train,412,USA,PG-13,125000000,2011,7.5,Action
344,106,163192114,Action,Clash of the Titans ,229679,famous line|hand to hand combat|kraken|rape|zeus,637,USA,PG-13,125000000,2010,5.8,Action
196,113,119412921,Action,Total Recall ,240241,ambiguous ending|false memory|implanted memory|memory|space colony,391,USA,R,65000000,1990,7.5,Action
85,102,32694788,Action,The 13th Warrior ,101411,arab|battle|combat|viking|warrior,546,USA,R,85000000,1999,6.6,Action
436,135,113165635,Action,The Bourne Legacy ,229823,assassin|cia|drone|pill|wolf,504,USA,PG-13,125000000,2012,6.7,Action
183,125,107285004,Action,Batman & Robin ,189855,butler|critically bashed|cure|freeze|gotham,1018,USA,PG-13,125000000,1997,3.7,Action
175,110,260031035,Comedy,How the Grinch Stole Christmas ,141414,box office hit|christmas|materialism|public humiliation|snowflake,482,USA,PG,123000000,2000,6.0,Action
239,124,186739919,Action,The Day After Tomorrow ,333248,climate|end of the world|global warming|natural disaster|weather,1159,USA,PG-13,125000000,2004,6.4,Action
237,123,215397307,Action,Mission: Impossible II ,242188,cure|mission|terrorist|thief|virus,1426,USA,PG-13,125000000,2000,6.1,Action
231,130,182618434,Action,The Perfect Storm ,133076,death|fish|fishing|sea|storm,779,USA,PG-13,140000000,2000,6.4,Action
262,92,131920333,Action,Fantastic 4: Rise of the Silver Surfer ,213275,fantastic four|space|strong female character|strong female lead|superheroine,436,USA,PG,130000000,2007,5.6,Action
552,127,124976634,Adventure,Life of Pi ,440084,animal|faith|india|journey|tiger,755,USA,PG,120000000,2012,8.0,Action
276,123,115802596,Action,Ghost Rider ,182661,blackheart|devil|father|ghost|mephistopheles,681,USA,PG-13,110000000,2007,5.2,Action
267,123,108521835,Action,Jason Bourne ,40123,black ops|chase|cia|cia agent|repeated scene,297,UK,PG-13,120000000,2016,7.1,Action
102,107,100685880,Action,Charlie's Angels: Full Throttle ,100821,fbi|murder|ring|witness protection|witness protection program,554,USA,PG-13,120000000,2003,4.8,Action
775,124,126464904,Adventure,Prometheus ,456260,cave painting|medical scanner|planet|pregnant with an alien fetus|suspended animation,2326,USA,R,130000000,2012,7.0,Action
71,77,64736114,Adventure,Stuart Little 2 ,36471,anthropomorphic mouse|falcon|marshmallow|second part|soccer,69,USA,PG,120000000,2002,5.4,Action
476,109,93050117,Action,Elysium ,338087,christ figure|class differences|messiah|saviour|social commentary,814,USA,R,115000000,2013,6.6,Action
207,134,57637485,Action,The Chronicles of Riddick ,183909,bounty hunter|escape|necromonger|planet|warrior,666,USA,PG-13,105000000,2004,6.7,Action
492,117,58607007,Action,RoboCop ,182899,law enforcement|police|robocop|robot|technology,630,USA,PG-13,100000000,2014,6.2,Action
284,135,43929341,Action,Speed Racer ,57873,based on anime|based on cartoon|gadget car|racer|speed,414,USA,PG,120000000,2008,6.1,Action
168,121,30212620,Comedy,How Do You Know ,35066,embarrassment|falling in love|love|love triangle|revelation,196,USA,PG-13,120000000,2010,5.3,Action
283,117,76418654,Action,Knight and Day ,148280,chase|fbi|garage|spy|surveillance,348,USA,PG-13,117000000,2010,6.3,Action
539,124,89021735,Action,Oblivion ,387436,cabin in the woods|drone|flying through a thunderstorm|post apocalypse|sex in a pool,892,USA,PG-13,120000000,2013,7.0,Action
359,140,380262555,Action,Star Wars: Episode III - Revenge of the Sith ,520104,elongated cry of no|friends become enemies|kicked in the butt|robotic midwife|vision,3286,USA,PG-13,113000000,2005,7.6,Action
284,142,310675583,Action,Star Wars: Episode II - Attack of the Clones ,464310,martial arts|murdered before giving protagonist information|part computer animation|prequel|prequel to cult film,3516,USA,PG,115000000,2002,6.7,Action
250,92,289907418,Adventure,"Monsters, Inc. ",585659,friend|little girl|monster|rival|scream,593,USA,G,115000000,2001,8.1,Action
440,138,132550960,Action,The Wolverine ,328067,healing power|marvel comics|mecha|regeneration|self healing,533,USA,PG-13,120000000,2013,6.7,Action
320,136,474544677,Action,Star Wars: Episode I - The Phantom Menace ,534658,alien|character says i have a bad feeling about this|hand to hand combat|seven word title|wilhelm scream,3597,USA,PG,115000000,1999,6.5,Action
257,98,187165546,Adventure,The Croods ,150618,cave|caveman|journey|strict father|survival,195,USA,PG,135000000,2013,7.3,Action
33,116,0,Adventure,Asterix at the Olympic Games ,20567,1st century b.c.|lightsaber|local blockbuster|magical potion|potion,36,France,0,78000000,2008,5.1,Action
152,153,40911830,Action,Windtalkers ,55994,code|duty|steel helmet|u.s. marine|u.s. soldier,454,USA,R,115000000,2002,6.0,Action
231,120,47952020,Action,The Huntsman: Winter's War ,37750,based on fairy tale|dark fantasy|fairy tale|second part|sequel,134,USA,PG-13,115000000,2016,6.1,Action
348,101,190871240,Action,Teenage Mutant Ninja Turtles ,167085,18 wheeler|mutant|ninja|sewer|turtle,491,USA,PG-13,125000000,2014,5.9,Action
738,91,274084951,Adventure,Gravity ,582917,box office hit|long take|sole survivor|space|space station,1885,UK,PG-13,100000000,2013,7.8,Action
93,108,67155742,Action,Dante's Peak ,62271,ash|escape|lava|mayor|volcano,277,USA,PG-13,116000000,1997,5.8,Action
181,112,81638674,Action,Teenage Mutant Ninja Turtles: Out of the Shadows ,17533,based on comic book|brother brother relationship|rat|sequel|turtle,115,USA,PG-13,135000000,2016,6.3,Action
369,100,56114221,Action,Fantastic Four ,110486,box office flop|critically bashed|portal|teleportation|troubled production,695,USA,PG-13,120000000,2015,4.3,Action
179,108,250863268,Action,Night at the Museum ,234480,chaos|museum|museum of natural history|night watchman|watchman,444,USA,PG,110000000,2006,6.4,Action
358,114,155181732,Action,San Andreas ,147497,disaster movie|earthquake|journey|natural disaster|san andreas fault,499,USA,PG-13,110000000,2015,6.1,Action
160,119,125332007,Action,Tomorrow Never Dies ,149680,ex boyfriend ex girlfriend relationship|media tycoon|megalomaniac|official james bond series|world war three,328,UK,PG-13,110000000,1997,6.5,Action
192,142,113330342,Action,The Patriot ,207613,american revolution|british|french|hero|standoff,1144,USA,R,110000000,2000,7.1,Action
198,125,125531634,Crime,Ocean's Twelve ,284852,father daughter relationship|heist|pretending to be pregnant|sequel|thief,627,USA,PG-13,110000000,2004,6.4,Action
233,126,186336103,Action,Mr. & Mrs. Smith ,348861,assassin|marriage|secret agent|suburb|target,798,USA,PG-13,120000000,2005,6.5,Action
263,119,129995817,Adventure,Insurgent ,154621,action heroine|falling from height|mind control|trainhopping|truth serum,258,USA,PG-13,110000000,2015,6.3,Action
267,170,102608827,Biography,The Aviator ,264318,1920s|aviation|fight|spruce goose|test flight,799,USA,PG-13,110000000,2004,7.5,Action
184,85,42776259,Adventure,Gulliver's Travels ,53160,bermuda triangle|box office hit|shipwrecked|travel|travel writer,121,USA,PG,112000000,2010,4.9,Action
447,119,98780042,Action,The Green Hornet ,136019,heir|kung fu|party|playboy|superhero,443,USA,PG-13,120000000,2011,5.8,Action
29,60,0,Action,The A-Team             ,25402,1980s|cult tv|famous opening theme|good versus evil|hero for hire,97,USA,TV-PG,0,0,7.6,Action
366,102,106369117,Action,300: Rise of an Empire ,225273,army|commander|female rear nudity|greek|navy,523,USA,R,110000000,2014,6.2,Action
172,103,142614158,Adventure,The Smurfs ,66593,blue|new york|new york city|no opening credits|smurf,153,USA,PG,110000000,2011,5.5,Action
104,76,50026353,Animation,Home on the Range ,13581,cattle|cow|dairy farm|farm|rustler,88,USA,PG,110000000,2004,5.4,Action
181,120,66002193,Action,Allegiant ,44296,based on young adult novel|dystopia|genetic experimentation|strong female character|strong female lead,144,USA,PG-13,110000000,2016,5.8,Action
327,127,85463309,Action,Real Steel ,254841,arena|boxing|boxing movie|robot|robot battle,426,USA,PG-13,110000000,2011,7.1,Action
125,105,71017784,Adventure,The Smurfs 2 ,27257,based on cartoon|box office hit|no opening credits|sequel|smurf,59,USA,PG,105000000,2013,5.4,Action
79,121,48068396,Action,Speed 2: Cruise Control ,60573,collision course|computer|cruise|diamonds|ship run aground,248,USA,PG-13,160000000,1997,3.7,Action
326,114,61656849,Action,Ender's Game ,184561,alien|future|manipulation|simulation|training,554,USA,PG-13,110000000,2013,6.7,Action
354,129,134520804,Action,Live Free or Die Hard ,336235,fbi|hacker|independence day|police|terrorist,782,USA,PG-13,110000000,2007,7.2,Action
297,171,313837577,Action,The Lord of the Rings: The Fellowship of the Ring ,1238746,elf|hobbit|middle earth|quest|ring,5060,New Zealand,PG-13,93000000,2001,8.8,Action
188,120,24004159,Action,Around the World in 80 Days ,68720,19th century|around the world|inventor|martial arts|train,191,USA,PG,110000000,2004,5.8,Action
174,165,58183966,Biography,Ali ,79186,african american protagonist|african americans|boxing gym|gym|rumble in the jungle,386,USA,R,107000000,2001,6.8,Action
109,82,100446895,Adventure,The Cat in the Hat ,36033,based on cult comic book|cat|home alone|imagination|talking cat,456,USA,PG,109000000,2003,3.8,Action
225,115,144795350,Action,"I, Robot ",387632,humanoid robot|man versus machine|prosthetic limb|robot as pathos|robot vs. robot,789,USA,PG-13,120000000,2004,7.1,Action
239,194,47396698,Action,Kingdom of Heaven ,217373,12th century|crusader|jerusalem|knight|medieval times,942,USA,R,130000000,2005,7.2,Action
101,84,140015224,Adventure,Stuart Little ,94172,box office hit|cat|first part|mouse|orphanage,179,Germany,PG,133000000,1999,5.9,Action
228,97,104374107,Animation,The Princess and the Frog ,89351,amphibian|dream|frog|frog prince|waitress,214,USA,G,105000000,2009,7.1,Action
568,151,228430993,Adventure,The Martian ,472488,astronaut|international cooperation|left for dead|nasa|space habitat,1023,USA,PG-13,108000000,2015,8.1,Action
0,22,0,Comedy,"10,000 B.C.             ",6,0,0,0,0,0,0,7.2,Action
257,136,35799026,Action,The Island ,263329,clone|environment|escape|island|lottery,899,USA,PG-13,126000000,2005,6.9,Action
62,104,6712451,Comedy,Town & Country ,4102,anniversary|architect|cellist|friend|hardware store,89,New Line,R,90000000,2001,4.4,Action
175,127,101643008,Action,Gone in Sixty Seconds ,218341,auto theft|brother|car|theft|thief,498,USA,PG-13,90000000,2000,6.5,Action
265,171,187670866,Action,Gladiator ,982637,battlefield|blood|combat|gladiator|roman empire,2368,USA,R,103000000,2000,8.5,Action
252,145,132014112,Action,Minority Report ,399651,future|murder|neo noir|washington d.c.|year 2054,1331,USA,PG-13,102000000,2002,7.7,Action
232,174,261970615,Adventure,Harry Potter and the Chamber of Secrets ,387616,bildungsroman|flying broom|invisibility cloak|monster|wizardry,858,UK,PG,100000000,2002,7.4,Action
400,144,167007184,Action,Casino Royale ,470483,casino|espionage|free running|james bond|terrorist,2301,UK,PG-13,150000000,2006,8.0,Action
230,119,180011740,Action,Planet of the Apes ,177725,astronaut|cage|planet|wilhelm scream|year 2029,1368,USA,PG-13,100000000,2001,5.7,Action
210,153,204843350,Action,Terminator 2: Judgment Day ,744891,future|liquid metal|multiple cameos|sexy woman|time travel,983,USA,R,102000000,1991,8.5,Action
357,140,97030725,Biography,Public Enemies ,230931,1930s|bank|celebrity criminal|fbi|public enemy number one,585,USA,R,100000000,2009,7.0,Action
300,176,130127620,Biography,American Gangster ,324671,death|heroin|popcorn|smuggling|vietnam,458,USA,R,100000000,2007,7.8,Action
94,141,146282411,Action,True Lies ,190439,espionage|secret agent|secret mission|spy|spy film,351,USA,R,115000000,1994,7.2,Action
267,106,65452312,Action,The Taking of Pelham 1 2 3 ,149998,hijack|hostage|ransom|subway|train,285,USA,R,100000000,2009,6.4,Action
180,98,148383780,Comedy,Little Fockers ,85531,birthday|critically bashed|male nurse|nurse|suspicion,152,USA,PG-13,100000000,2010,5.5,Action
265,116,119219978,Action,The Other Guys ,189806,capitalist|detective|investigation|new york city|police,316,USA,PG-13,100000000,2010,6.7,Action
81,115,101228120,Action,Eraser ,84424,assassination attempt|corporate crime|rogue agent|witness|witness protection program,131,USA,R,100000000,1996,6.1,Action
765,165,162804648,Drama,Django Unchained ,955174,dynamite|historically inaccurate|ku klux klan|n word|slavery,1193,USA,R,100000000,2012,8.5,Action
80,91,100117603,Animation,The Hunchback of Notre Dame ,102933,15th century|cathedral|gypsy|paris|victor hugo,230,USA,G,100000000,1996,6.9,Action
141,78,89296573,Adventure,The Emperor's New Groove ,128285,antidote|disney|emperor|first part|llama,297,USA,G,100000000,2000,7.3,Action
383,103,85017401,Action,The Expendables 2 ,246803,church|hostage|mine|plutonium|revenge,474,USA,R,92000000,2012,6.7,Action
193,131,173005002,Action,National Treasure ,255447,declaration of independence|secret society|treasure|treasure hunt|treasure hunter,692,USA,PG,100000000,2004,6.9,Action
170,104,75030163,Action,Eragon ,108076,dragon|dragon rider|fictional war|sword and fantasy|teenage hero,1690,USA,PG,100000000,2006,5.1,Action
333,101,77222184,Adventure,Where the Wild Things Are ,87677,based on children's book|creature|igloo|imagination|king,388,Germany,PG,100000000,2009,6.8,Action
256,111,34964818,Adventure,Pan ,39956,1940s|child hero|fantasy world|orphan|reference to peter pan,186,USA,PG,150000000,2015,5.8,Action
203,102,107515297,Adventure,Epic ,85833,father daughter relationship|forest|miniature person|shrinking|sword and fantasy,113,USA,PG,100000000,2013,6.7,Action
321,103,67631157,Action,The Tourist ,176598,police surveillance|surveillance van|tailing a suspect|tourist|venice italy,374,USA,PG-13,100000000,2010,6.0,Action
174,121,66862068,Action,End of Days ,89509,atheist|ex cop|female masturbation|female nudity|lucifer,524,USA,R,83000000,1999,5.7,Action
166,143,57366262,Adventure,Blood Diamond ,400292,diamond|elephant|fisherman|rebel|sierra leone,657,Germany,R,100000000,2006,8.0,Action
606,240,116866727,Biography,The Wolf of Wall Street ,780588,based on true story|fellatio|female rear nudity|sex in an airplane|stockbroker,1138,USA,R,100000000,2013,8.2,Action
144,121,184031112,Action,Batman Forever ,190786,love|necktie|partner|rock music|tuxedo,539,USA,PG-13,100000000,1995,5.4,Action
192,129,54700065,Action,Starship Troopers ,221521,alien|federation|future|military|planet,1049,USA,R,105000000,1997,7.2,Action
